Molecule ChEMBL ID,Smiles,Standard Value,Standard Units
CHEMBL453514,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,262200.0,nM
CHEMBL5287465,COc1cccc(CC(=O)Nc2ccc(C(=O)NO)cc2)c1,350.0,nM
CHEMBL3335641,CC1CCC/C1=N/N=C1\NC(=O)CS1,900.0,nM
CHEMBL28079,CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1,60000.0,nM
CHEMBL486822,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,6800.0,nM
CHEMBL4577948,O=C1C=C/C(=N\Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2cccnc21,1340.0,nM
CHEMBL370595,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2O)c(Cl)c1,4000.0,nM
CHEMBL1243084,CCCc1ccc(Oc2ccc([N+](=O)[O-])cc2Cl)c(O)c1,6000.0,nM
CHEMBL1234746,CCCc1ccc(Oc2ccc(C#N)cc2Cl)c(O)c1,6000.0,nM
CHEMBL200492,N#Cc1ccccc1CNc1ccc(Oc2ccc(Cl)cc2O)c(Cl)c1,10000.0,nM
CHEMBL5280908,COc1cc(-n2cc(/C=C3/C[C@@]4(C)[C@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6[C@@H](C)[C@H](C)CC[C@]6(C(=O)O)CC[C@]45C)C(C)(C)C3=O)nn2)cc(OC)c1OC,301300.0,nM
CHEMBL5286387,C[C@H]1[C@H](C)CC[C@]2(C(=O)OCCn3cnnc3-c3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12,88000.0,nM
CHEMBL439,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,26050.0,nM
CHEMBL224182,CCCCCCCCCCCCc1cc(=O)c2ccccc2n1O,0.16,nM
CHEMBL2035327,CCN(CC)c1ccc(C(=O)NC(=O)c2ccccc2O)cc1,8.0,nM
CHEMBL169,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,5900.0,nM
CHEMBL4571126,CC(C)(C)C1=CC(=NNC(=O)c2ccc([N+](=O)[O-])cc2)C=C(C(C)(C)C)C1=O,200.0,nM
CHEMBL5273204,Cc1nc[nH]c1C(=O)NNC(=S)Nc1cccc(I)c1,25670.0,nM
CHEMBL321993,Nc1ncnc2c1ncn2Cc1c(F)cccc1Cl,7000.0,nM
CHEMBL2104856,Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(S(=O)(=O)C(F)(F)F)cc1,6.0,nM
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,20000.0,nM
CHEMBL88430,COc1ccc(OC)c(NCc2ccc3nc(N)nc(N)c3c2Cl)c1,20.0,nM
CHEMBL4519104,Clc1ccc(-c2csc(N/N=C/c3cc4ccccc4s3)n2)cc1,157990.0,nM
CHEMBL4474163,Ic1ccc(-c2csc(N/N=C/c3cc4ccccc4s3)n2)cc1,211820.0,nM
CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,39230.0,nM
CHEMBL5282405,O=C(CCCN1C(=O)c2cccc3cccc(c23)C1=O)NO,50.9,nM
CHEMBL5287465,COc1cccc(CC(=O)Nc2ccc(C(=O)NO)cc2)c1,2270.0,nM
CHEMBL36,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,3620.0,nM
CHEMBL3182074,CC(C)(C)C1CCC(CC2=C(O)C(=O)c3ccccc3C2=O)CC1,100.0,nM
CHEMBL1213284,CCCCCCCCCCCCc1c(C)c(=O)c2ccccc2n1O,0.4,nM
CHEMBL5279112,C[C@H]1[C@H](C)CC[C@]2(C(=O)OCCn3cnnc3-c3ccc([N+](=O)[O-])cc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12,128000.0,nM
CHEMBL585431,CCOc1ccccc1NC(=O)CN1CCN(C(=O)c2ccco2)CC1,190.0,nM
CHEMBL293522,O=P(O)(O)C(O)(CCc1cccnc1)P(=O)(O)O,200000.0,nM
CHEMBL4303669,O.O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,6700.0,nM
CHEMBL200379,Oc1ccc(Oc2ccc(Cl)cc2O)c(Cl)c1,3100.0,nM
CHEMBL1450,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,2.4,nM
CHEMBL2171124,Cn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(C(F)(F)F)c2)c2c(N)ncnc21,620.0,nM
CHEMBL222102,O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1,2150.0,nM
CHEMBL298852,CCCCCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,280.0,nM
CHEMBL5285326,CCCc1ccc(Oc2ccc(N)cc2Cl)c(O)c1,6000.0,nM
CHEMBL5269355,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12,72200.0,nM
CHEMBL64391,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,500.0,nM
CHEMBL5289637,CCOC(=O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccc2)n1.Cl,2370.0,nM
CHEMBL2104931,Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(SC(F)(F)F)cc1,940.0,nM
CHEMBL106,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,3000.0,nM
CHEMBL5281379,Oc1cc(Cl)ccc1Oc1ccc(CNc2ccccc2)cc1Cl,10000.0,nM
CHEMBL5270798,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C/C(=C/c6cn(-c7ccccc7Cl)nn6)C(=O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12,239600.0,nM
CHEMBL5269397,Oc1cc(Cl)ccc1Oc1ccc(Cn2ccnn2)cc1Cl,250.0,nM
CHEMBL4742221,CCCCc1cn(Cc2ccc(Oc3ccc(Cl)cc3O)c(Cl)c2)nn1,250.0,nM
CHEMBL5275477,Cc1nc[nH]c1C(=O)NNC(=S)Nc1ccc([N+](=O)[O-])cc1,67490.0,nM
